orthogroup,assignment_status,protein_count,species_count
OG0005256,unassigned,1,1
OG0005257,unassigned,1,1
OG0005258,unassigned,1,1
OG0005259,unassigned,1,1
OG0005260,unassigned,1,1
OG0005261,unassigned,1,1
OG0005262,unassigned,1,1
OG0005263,unassigned,1,1
OG0005264,unassigned,1,1
OG0005265,unassigned,1,1
OG0005266,unassigned,1,1
OG0005267,unassigned,1,1
OG0005268,unassigned,1,1
OG0005269,unassigned,1,1
OG0005270,unassigned,1,1
OG0005271,unassigned,1,1
OG0005272,unassigned,1,1
OG0005273,unassigned,1,1
OG0005274,unassigned,1,1
OG0005275,unassigned,1,1
OG0005276,unassigned,1,1
OG0005277,unassigned,1,1
OG0005278,unassigned,1,1
OG0005279,unassigned,1,1
OG0005280,unassigned,1,1
OG0005281,unassigned,1,1
OG0005282,unassigned,1,1
OG0005283,unassigned,1,1
OG0005284,unassigned,1,1
OG0005285,unassigned,1,1
OG0005286,unassigned,1,1
OG0005287,unassigned,1,1
OG0005288,unassigned,1,1
OG0005289,unassigned,1,1
OG0005290,unassigned,1,1
OG0005291,unassigned,1,1
OG0005292,unassigned,1,1
OG0005293,unassigned,1,1
OG0005294,unassigned,1,1
OG0005295,unassigned,1,1
OG0005296,unassigned,1,1
OG0005297,unassigned,1,1
OG0005298,unassigned,1,1
OG0005299,unassigned,1,1
OG0005300,unassigned,1,1
OG0005301,unassigned,1,1
OG0005302,unassigned,1,1
OG0005303,unassigned,1,1
OG0005304,unassigned,1,1
OG0005305,unassigned,1,1
OG0005306,unassigned,1,1
OG0005307,unassigned,1,1
OG0005308,unassigned,1,1
OG0005309,unassigned,1,1
OG0005310,unassigned,1,1
OG0005311,unassigned,1,1
OG0005312,unassigned,1,1
OG0005313,unassigned,1,1
OG0005314,unassigned,1,1
OG0005315,unassigned,1,1
OG0005316,unassigned,1,1
OG0005317,unassigned,1,1
OG0005318,unassigned,1,1
OG0005319,unassigned,1,1
OG0005320,unassigned,1,1
OG0005321,unassigned,1,1
OG0005322,unassigned,1,1
OG0005323,unassigned,1,1
OG0005324,unassigned,1,1
OG0005325,unassigned,1,1
OG0005326,unassigned,1,1
OG0005327,unassigned,1,1
OG0005328,unassigned,1,1
OG0005329,unassigned,1,1
OG0005330,unassigned,1,1
OG0005331,unassigned,1,1
OG0005332,unassigned,1,1
OG0005333,unassigned,1,1
OG0005334,unassigned,1,1
OG0005335,unassigned,1,1
OG0005336,unassigned,1,1
OG0005337,unassigned,1,1
OG0005338,unassigned,1,1
OG0005339,unassigned,1,1
OG0005340,unassigned,1,1
OG0005341,unassigned,1,1
OG0005342,unassigned,1,1
OG0005343,unassigned,1,1
OG0005344,unassigned,1,1
OG0005345,unassigned,1,1
OG0005346,unassigned,1,1
OG0005347,unassigned,1,1
OG0005348,unassigned,1,1
OG0005349,unassigned,1,1
OG0005350,unassigned,1,1
OG0005351,unassigned,1,1
OG0005352,unassigned,1,1
OG0005353,unassigned,1,1
OG0005354,unassigned,1,1
OG0005355,unassigned,1,1
OG0005356,unassigned,1,1
OG0005357,unassigned,1,1
OG0005358,unassigned,1,1
OG0005359,unassigned,1,1
OG0005360,unassigned,1,1
OG0005361,unassigned,1,1
OG0005362,unassigned,1,1
OG0005363,unassigned,1,1
OG0005364,unassigned,1,1
OG0005365,unassigned,1,1
OG0005366,unassigned,1,1
OG0005367,unassigned,1,1
OG0005368,unassigned,1,1
OG0005369,unassigned,1,1
OG0005370,unassigned,1,1
OG0005371,unassigned,1,1
OG0005372,unassigned,1,1
OG0005373,unassigned,1,1
OG0005374,unassigned,1,1
OG0005375,unassigned,1,1
OG0005376,unassigned,1,1
OG0005377,unassigned,1,1
OG0005378,unassigned,1,1
OG0005379,unassigned,1,1
OG0005380,unassigned,1,1
OG0005381,unassigned,1,1
OG0005382,unassigned,1,1
OG0005383,unassigned,1,1
OG0005384,unassigned,1,1
OG0005385,unassigned,1,1
OG0005386,unassigned,1,1
OG0005387,unassigned,1,1
OG0005388,unassigned,1,1
OG0005389,unassigned,1,1
OG0005390,unassigned,1,1
OG0005391,unassigned,1,1
OG0005392,unassigned,1,1
OG0005393,unassigned,1,1
OG0005394,unassigned,1,1
OG0005395,unassigned,1,1
OG0005396,unassigned,1,1
OG0005397,unassigned,1,1
OG0005398,unassigned,1,1
OG0005399,unassigned,1,1
OG0005400,unassigned,1,1
OG0005401,unassigned,1,1
OG0005402,unassigned,1,1
OG0005403,unassigned,1,1
OG0005404,unassigned,1,1
OG0005405,unassigned,1,1
OG0005406,unassigned,1,1
OG0005407,unassigned,1,1
OG0005408,unassigned,1,1
OG0005409,unassigned,1,1
OG0005410,unassigned,1,1
OG0005411,unassigned,1,1
OG0005412,unassigned,1,1
OG0005413,unassigned,1,1
OG0005414,unassigned,1,1
OG0005415,unassigned,1,1
OG0005416,unassigned,1,1
OG0005417,unassigned,1,1
OG0005418,unassigned,1,1
OG0005419,unassigned,1,1
OG0005420,unassigned,1,1
OG0005421,unassigned,1,1
OG0005422,unassigned,1,1
OG0005423,unassigned,1,1
OG0005424,unassigned,1,1
OG0005425,unassigned,1,1
OG0005426,unassigned,1,1
OG0005427,unassigned,1,1
OG0005428,unassigned,1,1
OG0005429,unassigned,1,1
OG0005430,unassigned,1,1
OG0005431,unassigned,1,1
OG0005432,unassigned,1,1
OG0005433,unassigned,1,1
OG0005434,unassigned,1,1
OG0005435,unassigned,1,1
OG0005436,unassigned,1,1
OG0005437,unassigned,1,1
OG0005438,unassigned,1,1
OG0005439,unassigned,1,1
OG0005440,unassigned,1,1
OG0005441,unassigned,1,1
OG0005442,unassigned,1,1
OG0005443,unassigned,1,1
OG0005444,unassigned,1,1
OG0005445,unassigned,1,1
OG0005446,unassigned,1,1
OG0005447,unassigned,1,1
OG0005448,unassigned,1,1
OG0005449,unassigned,1,1
OG0005450,unassigned,1,1
OG0005451,unassigned,1,1
OG0005452,unassigned,1,1
OG0005453,unassigned,1,1
OG0005454,unassigned,1,1
OG0005455,unassigned,1,1
OG0005456,unassigned,1,1
OG0005457,unassigned,1,1
OG0005458,unassigned,1,1
OG0005459,unassigned,1,1
OG0005460,unassigned,1,1
OG0005461,unassigned,1,1
OG0005462,unassigned,1,1
OG0005463,unassigned,1,1
OG0005464,unassigned,1,1
OG0005465,unassigned,1,1
OG0005466,unassigned,1,1
OG0005467,unassigned,1,1
OG0005468,unassigned,1,1
OG0005469,unassigned,1,1
OG0005470,unassigned,1,1
OG0005471,unassigned,1,1
OG0005472,unassigned,1,1
OG0005473,unassigned,1,1
OG0005474,unassigned,1,1
OG0005475,unassigned,1,1
OG0005476,unassigned,1,1
OG0005477,unassigned,1,1
OG0005478,unassigned,1,1
OG0005479,unassigned,1,1
OG0005480,unassigned,1,1
OG0005481,unassigned,1,1
OG0005482,unassigned,1,1
OG0005483,unassigned,1,1
OG0005484,unassigned,1,1
OG0005485,unassigned,1,1
OG0005486,unassigned,1,1
OG0005487,unassigned,1,1
OG0005488,unassigned,1,1
OG0005489,unassigned,1,1
OG0005490,unassigned,1,1
OG0005491,unassigned,1,1
OG0005492,unassigned,1,1
OG0005493,unassigned,1,1
OG0005494,unassigned,1,1
OG0005495,unassigned,1,1
OG0005496,unassigned,1,1
OG0005497,unassigned,1,1
OG0005498,unassigned,1,1
OG0005499,unassigned,1,1
OG0005500,unassigned,1,1
OG0005501,unassigned,1,1
OG0005502,unassigned,1,1
OG0005503,unassigned,1,1
OG0005504,unassigned,1,1
OG0005505,unassigned,1,1
OG0005506,unassigned,1,1
OG0005507,unassigned,1,1
OG0005508,unassigned,1,1
OG0005509,unassigned,1,1
OG0005510,unassigned,1,1
OG0005511,unassigned,1,1
OG0005512,unassigned,1,1
OG0005513,unassigned,1,1
OG0005514,unassigned,1,1
OG0005515,unassigned,1,1
OG0005516,unassigned,1,1
OG0005517,unassigned,1,1
OG0005518,unassigned,1,1
OG0005519,unassigned,1,1
OG0005520,unassigned,1,1
OG0005521,unassigned,1,1
OG0005522,unassigned,1,1
OG0005523,unassigned,1,1
OG0005524,unassigned,1,1
OG0005525,unassigned,1,1
OG0005526,unassigned,1,1
OG0005527,unassigned,1,1
OG0005528,unassigned,1,1
OG0005529,unassigned,1,1
OG0005530,unassigned,1,1
OG0005531,unassigned,1,1
OG0005532,unassigned,1,1
OG0005533,unassigned,1,1
OG0005534,unassigned,1,1
OG0005535,unassigned,1,1
OG0005536,unassigned,1,1
OG0005537,unassigned,1,1
OG0005538,unassigned,1,1
OG0005539,unassigned,1,1
OG0005540,unassigned,1,1
OG0005541,unassigned,1,1
OG0005542,unassigned,1,1
OG0005543,unassigned,1,1
OG0005544,unassigned,1,1
OG0005545,unassigned,1,1
OG0005546,unassigned,1,1
OG0005547,unassigned,1,1
OG0005548,unassigned,1,1
OG0005549,unassigned,1,1
OG0005550,unassigned,1,1
OG0005551,unassigned,1,1
OG0005552,unassigned,1,1
OG0005553,unassigned,1,1
OG0005554,unassigned,1,1
OG0005555,unassigned,1,1
OG0005556,unassigned,1,1
OG0005557,unassigned,1,1
OG0005558,unassigned,1,1
OG0005559,unassigned,1,1
OG0005560,unassigned,1,1
OG0005561,unassigned,1,1
OG0005562,unassigned,1,1
OG0005563,unassigned,1,1
OG0005564,unassigned,1,1
OG0005565,unassigned,1,1
OG0005566,unassigned,1,1
OG0005567,unassigned,1,1
OG0005568,unassigned,1,1
OG0005569,unassigned,1,1
OG0005570,unassigned,1,1
OG0005571,unassigned,1,1
OG0005572,unassigned,1,1
OG0005573,unassigned,1,1
OG0005574,unassigned,1,1
OG0005575,unassigned,1,1
OG0005576,unassigned,1,1
OG0005577,unassigned,1,1
OG0005578,unassigned,1,1
OG0005579,unassigned,1,1
OG0005580,unassigned,1,1
OG0005581,unassigned,1,1
OG0005582,unassigned,1,1
OG0005583,unassigned,1,1
OG0005584,unassigned,1,1
OG0005585,unassigned,1,1
OG0005586,unassigned,1,1
OG0005587,unassigned,1,1
OG0005588,unassigned,1,1
OG0005589,unassigned,1,1
OG0005590,unassigned,1,1
OG0005591,unassigned,1,1
OG0005592,unassigned,1,1
OG0005593,unassigned,1,1
OG0005594,unassigned,1,1
OG0005595,unassigned,1,1
OG0005596,unassigned,1,1
OG0005597,unassigned,1,1
OG0005598,unassigned,1,1
OG0005599,unassigned,1,1
OG0005600,unassigned,1,1
OG0005601,unassigned,1,1
OG0005602,unassigned,1,1
OG0005603,unassigned,1,1
OG0005604,unassigned,1,1
OG0005605,unassigned,1,1
OG0005606,unassigned,1,1
OG0005607,unassigned,1,1
OG0005608,unassigned,1,1
OG0005609,unassigned,1,1
OG0005610,unassigned,1,1
OG0005611,unassigned,1,1
OG0005612,unassigned,1,1
OG0005613,unassigned,1,1
OG0005614,unassigned,1,1
OG0005615,unassigned,1,1
OG0005616,unassigned,1,1
OG0005617,unassigned,1,1
OG0005618,unassigned,1,1
OG0005619,unassigned,1,1
OG0005620,unassigned,1,1
OG0005621,unassigned,1,1
OG0005622,unassigned,1,1
OG0005623,unassigned,1,1
OG0005624,unassigned,1,1
OG0005625,unassigned,1,1
OG0005626,unassigned,1,1
OG0005627,unassigned,1,1
OG0005628,unassigned,1,1
OG0005629,unassigned,1,1
OG0005630,unassigned,1,1
OG0005631,unassigned,1,1
OG0005632,unassigned,1,1
OG0005633,unassigned,1,1
OG0005634,unassigned,1,1
OG0005635,unassigned,1,1
OG0005636,unassigned,1,1
OG0005637,unassigned,1,1
OG0005638,unassigned,1,1
OG0005639,unassigned,1,1
OG0005640,unassigned,1,1
OG0005641,unassigned,1,1
OG0005642,unassigned,1,1
OG0005643,unassigned,1,1
OG0005644,unassigned,1,1
OG0005645,unassigned,1,1
OG0005646,unassigned,1,1
OG0005647,unassigned,1,1
OG0005648,unassigned,1,1
OG0005649,unassigned,1,1
OG0005650,unassigned,1,1
OG0005651,unassigned,1,1
OG0005652,unassigned,1,1
OG0005653,unassigned,1,1
OG0005654,unassigned,1,1
OG0005655,unassigned,1,1
OG0005656,unassigned,1,1
OG0005657,unassigned,1,1
OG0005658,unassigned,1,1
OG0005659,unassigned,1,1
OG0005660,unassigned,1,1
OG0005661,unassigned,1,1
OG0005662,unassigned,1,1
OG0005663,unassigned,1,1
OG0005664,unassigned,1,1
OG0005665,unassigned,1,1
OG0005666,unassigned,1,1
OG0005667,unassigned,1,1
OG0005668,unassigned,1,1
OG0005669,unassigned,1,1
OG0005670,unassigned,1,1
OG0005671,unassigned,1,1
OG0005672,unassigned,1,1
OG0005673,unassigned,1,1
OG0005674,unassigned,1,1
OG0005675,unassigned,1,1
OG0005676,unassigned,1,1
OG0005677,unassigned,1,1
OG0005678,unassigned,1,1
OG0005679,unassigned,1,1
OG0005680,unassigned,1,1
OG0005681,unassigned,1,1
OG0005682,unassigned,1,1
OG0005683,unassigned,1,1
OG0005684,unassigned,1,1
OG0005685,unassigned,1,1
OG0005686,unassigned,1,1
OG0005687,unassigned,1,1
OG0005688,unassigned,1,1
OG0005689,unassigned,1,1
OG0005690,unassigned,1,1
OG0005691,unassigned,1,1
OG0005692,unassigned,1,1
OG0005693,unassigned,1,1
OG0005694,unassigned,1,1
OG0005695,unassigned,1,1
OG0005696,unassigned,1,1
OG0005697,unassigned,1,1
OG0005698,unassigned,1,1
OG0005699,unassigned,1,1
OG0005700,unassigned,1,1
OG0005701,unassigned,1,1
OG0005702,unassigned,1,1
OG0005703,unassigned,1,1
OG0005704,unassigned,1,1
OG0005705,unassigned,1,1
OG0005706,unassigned,1,1
OG0005707,unassigned,1,1
OG0005708,unassigned,1,1
OG0005709,unassigned,1,1
OG0005710,unassigned,1,1
OG0005711,unassigned,1,1
OG0005712,unassigned,1,1
OG0005713,unassigned,1,1
OG0005714,unassigned,1,1
OG0005715,unassigned,1,1
OG0005716,unassigned,1,1
OG0005717,unassigned,1,1
OG0005718,unassigned,1,1
OG0005719,unassigned,1,1
OG0005720,unassigned,1,1
OG0005721,unassigned,1,1
OG0005722,unassigned,1,1
OG0005723,unassigned,1,1
OG0005724,unassigned,1,1
OG0005725,unassigned,1,1
OG0005726,unassigned,1,1
OG0005727,unassigned,1,1
OG0005728,unassigned,1,1
OG0005729,unassigned,1,1
OG0005730,unassigned,1,1
OG0005731,unassigned,1,1
OG0005732,unassigned,1,1
OG0005733,unassigned,1,1
OG0005734,unassigned,1,1
OG0005735,unassigned,1,1
OG0005736,unassigned,1,1
OG0005737,unassigned,1,1
OG0005738,unassigned,1,1
OG0005739,unassigned,1,1
OG0005740,unassigned,1,1
OG0005741,unassigned,1,1
OG0005742,unassigned,1,1
OG0005743,unassigned,1,1
OG0005744,unassigned,1,1
OG0005745,unassigned,1,1
OG0005746,unassigned,1,1
OG0005747,unassigned,1,1
OG0005748,unassigned,1,1
OG0005749,unassigned,1,1
OG0005750,unassigned,1,1
OG0005751,unassigned,1,1
OG0005752,unassigned,1,1
OG0005753,unassigned,1,1
OG0005754,unassigned,1,1
OG0005755,unassigned,1,1
OG0005756,unassigned,1,1
OG0005757,unassigned,1,1
OG0005758,unassigned,1,1
OG0005759,unassigned,1,1
OG0005760,unassigned,1,1
OG0005761,unassigned,1,1
OG0005762,unassigned,1,1
OG0005763,unassigned,1,1
OG0005764,unassigned,1,1
OG0005765,unassigned,1,1
OG0005766,unassigned,1,1
OG0005767,unassigned,1,1
OG0005768,unassigned,1,1
OG0005769,unassigned,1,1
OG0005770,unassigned,1,1
OG0005771,unassigned,1,1
OG0005772,unassigned,1,1
OG0005773,unassigned,1,1
OG0005774,unassigned,1,1
OG0005775,unassigned,1,1
OG0005776,unassigned,1,1
OG0005777,unassigned,1,1
OG0005778,unassigned,1,1
OG0005779,unassigned,1,1
OG0005780,unassigned,1,1
OG0005781,unassigned,1,1
OG0005782,unassigned,1,1
OG0005783,unassigned,1,1
OG0005784,unassigned,1,1
OG0005785,unassigned,1,1
OG0005786,unassigned,1,1
OG0005787,unassigned,1,1
OG0005788,unassigned,1,1
OG0005789,unassigned,1,1
OG0005790,unassigned,1,1
OG0005791,unassigned,1,1
OG0005792,unassigned,1,1
OG0005793,unassigned,1,1
OG0005794,unassigned,1,1
OG0005795,unassigned,1,1
OG0005796,unassigned,1,1
OG0005797,unassigned,1,1
OG0005798,unassigned,1,1
OG0005799,unassigned,1,1
OG0005800,unassigned,1,1
OG0005801,unassigned,1,1
OG0005802,unassigned,1,1
OG0005803,unassigned,1,1
OG0005804,unassigned,1,1
OG0005805,unassigned,1,1
OG0005806,unassigned,1,1
OG0005807,unassigned,1,1
OG0005808,unassigned,1,1
OG0005809,unassigned,1,1
OG0005810,unassigned,1,1
OG0005811,unassigned,1,1
OG0005812,unassigned,1,1
OG0005813,unassigned,1,1
OG0005814,unassigned,1,1
OG0005815,unassigned,1,1
OG0005816,unassigned,1,1
OG0005817,unassigned,1,1
OG0005818,unassigned,1,1
OG0005819,unassigned,1,1
OG0005820,unassigned,1,1
OG0005821,unassigned,1,1
OG0005822,unassigned,1,1
OG0005823,unassigned,1,1
OG0005824,unassigned,1,1
OG0005825,unassigned,1,1
OG0005826,unassigned,1,1
OG0005827,unassigned,1,1
OG0005828,unassigned,1,1
OG0005829,unassigned,1,1
OG0005830,unassigned,1,1
OG0005831,unassigned,1,1
OG0005832,unassigned,1,1
OG0005833,unassigned,1,1
OG0005834,unassigned,1,1
OG0005835,unassigned,1,1
OG0005836,unassigned,1,1
OG0005837,unassigned,1,1
OG0005838,unassigned,1,1
OG0005839,unassigned,1,1
OG0005840,unassigned,1,1
OG0005841,unassigned,1,1
OG0005842,unassigned,1,1
OG0005843,unassigned,1,1
OG0005844,unassigned,1,1
OG0005845,unassigned,1,1
OG0005846,unassigned,1,1
OG0005847,unassigned,1,1
OG0005848,unassigned,1,1
OG0005849,unassigned,1,1
OG0005850,unassigned,1,1
OG0005851,unassigned,1,1
OG0005852,unassigned,1,1
OG0005853,unassigned,1,1
OG0005854,unassigned,1,1
OG0005855,unassigned,1,1
OG0005856,unassigned,1,1
OG0005857,unassigned,1,1
OG0005858,unassigned,1,1
OG0005859,unassigned,1,1
OG0005860,unassigned,1,1
OG0005861,unassigned,1,1
OG0005862,unassigned,1,1
OG0005863,unassigned,1,1
OG0005864,unassigned,1,1
OG0005865,unassigned,1,1
OG0005866,unassigned,1,1
OG0005867,unassigned,1,1
OG0005868,unassigned,1,1
OG0005869,unassigned,1,1
OG0005870,unassigned,1,1
OG0005871,unassigned,1,1
OG0005872,unassigned,1,1
OG0005873,unassigned,1,1
OG0005874,unassigned,1,1
OG0005875,unassigned,1,1
OG0005876,unassigned,1,1
OG0005877,unassigned,1,1
OG0005878,unassigned,1,1
OG0005879,unassigned,1,1
OG0005880,unassigned,1,1
OG0005881,unassigned,1,1
OG0005882,unassigned,1,1
OG0005883,unassigned,1,1
OG0005884,unassigned,1,1
OG0005885,unassigned,1,1
OG0005886,unassigned,1,1
OG0005887,unassigned,1,1
OG0005888,unassigned,1,1
OG0005889,unassigned,1,1
OG0005890,unassigned,1,1
OG0005891,unassigned,1,1
OG0005892,unassigned,1,1
OG0005893,unassigned,1,1
OG0005894,unassigned,1,1
OG0005895,unassigned,1,1
OG0005896,unassigned,1,1
OG0005897,unassigned,1,1
OG0005898,unassigned,1,1
OG0005899,unassigned,1,1
OG0005900,unassigned,1,1
OG0005901,unassigned,1,1
OG0005902,unassigned,1,1
OG0005903,unassigned,1,1
OG0005904,unassigned,1,1
OG0005905,unassigned,1,1
OG0005906,unassigned,1,1
OG0005907,unassigned,1,1
OG0005908,unassigned,1,1
OG0005909,unassigned,1,1
OG0005910,unassigned,1,1
OG0005911,unassigned,1,1
OG0005912,unassigned,1,1
OG0005913,unassigned,1,1
OG0005914,unassigned,1,1
OG0005915,unassigned,1,1
OG0005916,unassigned,1,1
OG0005917,unassigned,1,1
OG0005918,unassigned,1,1
OG0005919,unassigned,1,1
OG0005920,unassigned,1,1
OG0005921,unassigned,1,1
OG0005922,unassigned,1,1
OG0005923,unassigned,1,1
OG0005924,unassigned,1,1
OG0005925,unassigned,1,1
OG0005926,unassigned,1,1
OG0005927,unassigned,1,1
OG0005928,unassigned,1,1
OG0005929,unassigned,1,1
OG0005930,unassigned,1,1
OG0005931,unassigned,1,1
OG0005932,unassigned,1,1
OG0005933,unassigned,1,1
OG0005934,unassigned,1,1
OG0005935,unassigned,1,1
OG0005936,unassigned,1,1
OG0005937,unassigned,1,1
OG0005938,unassigned,1,1
OG0005939,unassigned,1,1
OG0005940,unassigned,1,1
OG0005941,unassigned,1,1
OG0005942,unassigned,1,1
OG0005943,unassigned,1,1
OG0005944,unassigned,1,1
OG0005945,unassigned,1,1
OG0005946,unassigned,1,1
OG0005947,unassigned,1,1
OG0005948,unassigned,1,1
OG0005949,unassigned,1,1
OG0005950,unassigned,1,1
OG0005951,unassigned,1,1
OG0005952,unassigned,1,1
OG0005953,unassigned,1,1
OG0005954,unassigned,1,1
OG0005955,unassigned,1,1
OG0005956,unassigned,1,1
OG0005957,unassigned,1,1
OG0005958,unassigned,1,1
OG0005959,unassigned,1,1
OG0005960,unassigned,1,1
OG0005961,unassigned,1,1
OG0005962,unassigned,1,1
OG0005963,unassigned,1,1
OG0005964,unassigned,1,1
OG0005965,unassigned,1,1
OG0005966,unassigned,1,1
OG0005967,unassigned,1,1
OG0005968,unassigned,1,1
OG0005969,unassigned,1,1
OG0005970,unassigned,1,1
OG0005971,unassigned,1,1
OG0005972,unassigned,1,1
OG0005973,unassigned,1,1
OG0005974,unassigned,1,1
OG0005975,unassigned,1,1
OG0005976,unassigned,1,1
OG0005977,unassigned,1,1
OG0005978,unassigned,1,1
OG0005979,unassigned,1,1
OG0005980,unassigned,1,1
OG0005981,unassigned,1,1
OG0005982,unassigned,1,1
OG0005983,unassigned,1,1
OG0005984,unassigned,1,1
OG0005985,unassigned,1,1
OG0005986,unassigned,1,1
OG0005987,unassigned,1,1
OG0005988,unassigned,1,1
OG0005989,unassigned,1,1
OG0005990,unassigned,1,1
OG0005991,unassigned,1,1
OG0005992,unassigned,1,1
OG0005993,unassigned,1,1
OG0005994,unassigned,1,1
OG0005995,unassigned,1,1
OG0005996,unassigned,1,1
OG0005997,unassigned,1,1
OG0005998,unassigned,1,1
OG0005999,unassigned,1,1
OG0006000,unassigned,1,1
OG0006001,unassigned,1,1
OG0006002,unassigned,1,1
OG0006003,unassigned,1,1
OG0006004,unassigned,1,1
OG0006005,unassigned,1,1
OG0006006,unassigned,1,1
OG0006007,unassigned,1,1
OG0006008,unassigned,1,1
OG0006009,unassigned,1,1
OG0006010,unassigned,1,1
OG0006011,unassigned,1,1
OG0006012,unassigned,1,1
OG0006013,unassigned,1,1
OG0006014,unassigned,1,1
OG0006015,unassigned,1,1
OG0006016,unassigned,1,1
OG0006017,unassigned,1,1
OG0006018,unassigned,1,1
OG0006019,unassigned,1,1
OG0006020,unassigned,1,1
OG0006021,unassigned,1,1
OG0006022,unassigned,1,1
OG0006023,unassigned,1,1
OG0006024,unassigned,1,1
OG0006025,unassigned,1,1
OG0006026,unassigned,1,1
OG0006027,unassigned,1,1
OG0006028,unassigned,1,1
OG0006029,unassigned,1,1
OG0006030,unassigned,1,1
OG0006031,unassigned,1,1
OG0006032,unassigned,1,1
OG0006033,unassigned,1,1
OG0006034,unassigned,1,1
OG0006035,unassigned,1,1
OG0006036,unassigned,1,1
OG0006037,unassigned,1,1
OG0006038,unassigned,1,1
OG0006039,unassigned,1,1
OG0006040,unassigned,1,1
OG0006041,unassigned,1,1
OG0006042,unassigned,1,1
OG0006043,unassigned,1,1
OG0006044,unassigned,1,1
OG0006045,unassigned,1,1
OG0006046,unassigned,1,1
OG0006047,unassigned,1,1
OG0006048,unassigned,1,1
OG0006049,unassigned,1,1
OG0006050,unassigned,1,1
OG0006051,unassigned,1,1
OG0006052,unassigned,1,1
OG0006053,unassigned,1,1
OG0006054,unassigned,1,1
OG0006055,unassigned,1,1
OG0006056,unassigned,1,1
OG0006057,unassigned,1,1
OG0006058,unassigned,1,1
OG0006059,unassigned,1,1
OG0006060,unassigned,1,1
OG0006061,unassigned,1,1
OG0006062,unassigned,1,1
OG0006063,unassigned,1,1
OG0006064,unassigned,1,1
OG0006065,unassigned,1,1
OG0006066,unassigned,1,1
OG0006067,unassigned,1,1
OG0006068,unassigned,1,1
OG0006069,unassigned,1,1
OG0006070,unassigned,1,1
OG0006071,unassigned,1,1
OG0006072,unassigned,1,1
OG0006073,unassigned,1,1
OG0006074,unassigned,1,1
OG0006075,unassigned,1,1
OG0006076,unassigned,1,1
OG0006077,unassigned,1,1
OG0006078,unassigned,1,1
OG0006079,unassigned,1,1
OG0006080,unassigned,1,1
OG0006081,unassigned,1,1
OG0006082,unassigned,1,1
OG0006083,unassigned,1,1
OG0006084,unassigned,1,1
OG0006085,unassigned,1,1
OG0006086,unassigned,1,1
OG0006087,unassigned,1,1
OG0006088,unassigned,1,1
OG0006089,unassigned,1,1
OG0006090,unassigned,1,1
OG0006091,unassigned,1,1
OG0006092,unassigned,1,1
OG0006093,unassigned,1,1
OG0006094,unassigned,1,1
OG0006095,unassigned,1,1
OG0006096,unassigned,1,1
OG0006097,unassigned,1,1
OG0006098,unassigned,1,1
OG0006099,unassigned,1,1
OG0006100,unassigned,1,1
OG0006101,unassigned,1,1
OG0006102,unassigned,1,1
OG0006103,unassigned,1,1
OG0006104,unassigned,1,1
OG0006105,unassigned,1,1
OG0006106,unassigned,1,1
OG0006107,unassigned,1,1
OG0006108,unassigned,1,1
OG0006109,unassigned,1,1
OG0006110,unassigned,1,1
OG0006111,unassigned,1,1
OG0006112,unassigned,1,1
OG0006113,unassigned,1,1
OG0006114,unassigned,1,1
OG0006115,unassigned,1,1
OG0006116,unassigned,1,1
OG0006117,unassigned,1,1
OG0006118,unassigned,1,1
OG0006119,unassigned,1,1
OG0006120,unassigned,1,1
OG0006121,unassigned,1,1
OG0006122,unassigned,1,1
OG0006123,unassigned,1,1
OG0006124,unassigned,1,1
OG0006125,unassigned,1,1
OG0006126,unassigned,1,1
OG0006127,unassigned,1,1
OG0006128,unassigned,1,1
OG0006129,unassigned,1,1
OG0006130,unassigned,1,1
OG0006131,unassigned,1,1
OG0006132,unassigned,1,1
OG0006133,unassigned,1,1
OG0006134,unassigned,1,1
OG0006135,unassigned,1,1
OG0006136,unassigned,1,1
OG0006137,unassigned,1,1
OG0006138,unassigned,1,1
OG0006139,unassigned,1,1
OG0006140,unassigned,1,1
OG0006141,unassigned,1,1
OG0006142,unassigned,1,1
OG0006143,unassigned,1,1
OG0006144,unassigned,1,1
OG0006145,unassigned,1,1
OG0006146,unassigned,1,1
OG0006147,unassigned,1,1
OG0006148,unassigned,1,1
OG0006149,unassigned,1,1
OG0006150,unassigned,1,1
OG0006151,unassigned,1,1
OG0006152,unassigned,1,1
OG0006153,unassigned,1,1
OG0006154,unassigned,1,1
OG0006155,unassigned,1,1
OG0006156,unassigned,1,1
OG0006157,unassigned,1,1
OG0006158,unassigned,1,1
OG0006159,unassigned,1,1
OG0006160,unassigned,1,1
OG0006161,unassigned,1,1
OG0006162,unassigned,1,1
OG0006163,unassigned,1,1
OG0006164,unassigned,1,1
OG0006165,unassigned,1,1
OG0006166,unassigned,1,1
OG0006167,unassigned,1,1
OG0006168,unassigned,1,1
OG0006169,unassigned,1,1
